bin,n,mean_cate_pct,sd_cate_pct,treatment,covariate
"(2.77,3.71]",841,-9.59175090432578,2.16587681908603,buyer_N_gaspaid_high,log_sellern_1_avg_total_gaspaid
"(0.00469,0.00827]",842,-8.57435770572299,2.12828003499052,buyer_N_gaspaid_high,log_buyern_avg_gasLimit_cost
"(0.00827,0.0119]",840,-9.02004152404133,2.02538974925583,buyer_N_gaspaid_high,log_buyern_avg_gasLimit_cost
"(0.0119,0.0182]",841,-9.28117041083552,2.10255259979916,buyer_N_gaspaid_high,log_buyern_avg_gasLimit_cost
"[0.00188,0.00469]",842,-8.21177790962788,1.99420734245387,buyer_N_gaspaid_high,log_buyern_avg_gasLimit_cost
"(0.0182,0.0298]",841,-9.31671020189358,2.27092419882396,buyer_N_gaspaid_high,log_buyern_avg_gasLimit_cost
"(0.0171,0.028]",841,-9.35350180148669,1.9908051645949,buyer_N_gaspaid_high,log_sellern_avg_gasLimit_cost
"(0.0121,0.0171]",841,-9.20168671769654,2.27635171368786,buyer_N_gaspaid_high,log_sellern_avg_gasLimit_cost
"(0.00462,0.00856]",844,-8.72649172919006,2.16537480183682,buyer_N_gaspaid_high,log_sellern_avg_gasLimit_cost
"(0.00856,0.0121]",838,-9.39724028092671,2.0818359101274,buyer_N_gaspaid_high,log_sellern_avg_gasLimit_cost
"[0.00186,0.00462]",842,-7.72757570562853,1.72682688288045,buyer_N_gaspaid_high,log_sellern_avg_gasLimit_cost
"(0.0133,0.0192]",841,-9.17426515303878,2.05994113780375,buyer_N_gaspaid_high,log_sellern_1_avg_gasLimit_cost
"(0.00911,0.0133]",840,-9.27421941041034,2.14688856326149,buyer_N_gaspaid_high,log_sellern_1_avg_gasLimit_cost
"[0.00211,0.00478]",842,-8.55847080941269,2.30559878637727,buyer_N_gaspaid_high,log_sellern_1_avg_gasLimit_cost
"(0.0192,0.0295]",841,-8.71969730593081,2.03226070606162,buyer_N_gaspaid_high,log_sellern_1_avg_gasLimit_cost
"(0.00478,0.00911]",842,-8.67717281396881,2.09463593907933,buyer_N_gaspaid_high,log_sellern_1_avg_gasLimit_cost
"(-0.00464,0]",1041,-9.71223391777714,2.0785800430741,buyer_N_gaspaid_high,`log_price_change_n-1`
"(0.655,4.4]",841,-8.65932807088115,2.01440856305697,buyer_N_gaspaid_high,`log_price_change_n-1`
"(0,0.0881]",641,-8.72036244526112,2.19289456066247,buyer_N_gaspaid_high,`log_price_change_n-1`
"(0.0881,0.655]",841,-9.14786170832144,2.12492804141493,buyer_N_gaspaid_high,`log_price_change_n-1`
"[-4.27,-0.00464]",842,-7.92819979037718,1.8993885688975,buyer_N_gaspaid_high,`log_price_change_n-1`
"(1.61,4]",806,25.2138132221511,9.93670390842528,seller_N_gaspaid_high,log_price_1_sale
"(0.405,0.765]",824,24.0721678421658,9.89440011259142,seller_N_gaspaid_high,log_price_1_sale
"(0.765,1.61]",872,23.992854390988,9.50511036822821,seller_N_gaspaid_high,log_price_1_sale
"[0.14,0.262]",912,22.6387841662266,8.93198987788873,seller_N_gaspaid_high,log_price_1_sale
"(0.262,0.405]",792,23.5467981058822,9.64859443757847,seller_N_gaspaid_high,log_price_1_sale
"(5.24,6.21]",841,20.9252057912585,7.86788576467016,seller_N_gaspaid_high,log_buyern_total_value
"(7.22,8.44]",857,27.644977553464,9.85092848401687,seller_N_gaspaid_high,log_buyern_total_value
"(8.44,10.1]",825,28.835643168953,9.79573208453078,seller_N_gaspaid_high,log_buyern_total_value
"(6.21,7.22]",841,24.052092588934,8.82696783962208,seller_N_gaspaid_high,log_buyern_total_value
"[3.86,5.24]",842,17.8956588265447,6.76787158352429,seller_N_gaspaid_high,log_buyern_total_value
"(0.113,0.501]",841,24.0447530712341,9.52687582721413,seller_N_gaspaid_high,log_buyern_rolling_avg_value_last10
"(1.39,3.05]",841,27.3662810214933,10.202143564586,seller_N_gaspaid_high,log_buyern_rolling_avg_value_last10
"(0.501,1.39]",841,25.3715887145734,9.60747466351734,seller_N_gaspaid_high,log_buyern_rolling_avg_value_last10
"(0.00722,0.113]",833,20.5404565834321,8.35440797219992,seller_N_gaspaid_high,log_buyern_rolling_avg_value_last10
"[0,0.00722]",850,21.9891975675981,8.70364040284612,seller_N_gaspaid_high,log_buyern_rolling_avg_value_last10
"(7.93,8.98]",842,23.2933652450097,9.19373142991222,seller_N_gaspaid_high,log_sellern_total_value
"(7.07,7.93]",840,24.9332870978269,9.90654621974966,seller_N_gaspaid_high,log_sellern_total_value
"(6.11,7.07]",842,25.6798697894773,10.2012535979279,seller_N_gaspaid_high,log_sellern_total_value
"[4.65,6.11]",842,23.8287044780161,9.89928945941779,seller_N_gaspaid_high,log_sellern_total_value
"(8.98,10.5]",840,21.5857259710655,8.19191085488799,seller_N_gaspaid_high,log_sellern_total_value
"(1.34,2.51]",840,23.8296154221997,9.33476363651367,seller_N_gaspaid_high,log_sellern_rolling_avg_value_last10
"[0,0.0184]",842,24.1372116016533,9.31167179207152,seller_N_gaspaid_high,log_sellern_rolling_avg_value_last10
"(0.0184,0.131]",842,23.041898890206,9.51217962320157,seller_N_gaspaid_high,log_sellern_rolling_avg_value_last10
"(0.131,0.482]",841,24.1082303717242,9.9248992084057,seller_N_gaspaid_high,log_sellern_rolling_avg_value_last10
"(0.482,1.34]",841,24.2074843234055,9.90332108637809,seller_N_gaspaid_high,log_sellern_rolling_avg_value_last10
"(7.68,8.64]",843,24.2836251290077,9.4373526049852,seller_N_gaspaid_high,log_sellern_1_total_value
"(5.7,6.69]",841,23.8933488193116,10.0275135816684,seller_N_gaspaid_high,log_sellern_1_total_value
"(6.69,7.68]",841,24.8152566685694,9.98683614461556,seller_N_gaspaid_high,log_sellern_1_total_value
"[4.29,5.7]",842,22.2460948586173,9.05875384604069,seller_N_gaspaid_high,log_sellern_1_total_value
"(8.64,10.2]",839,24.0869594486056,9.3097532213854,seller_N_gaspaid_high,log_sellern_1_total_value
"(0.00755,0.0925]",841,24.1980863517006,10.0028278426208,seller_N_gaspaid_high,log_sellern_1_rolling_avg_value_last10
"(0.382,1.1]",843,23.3409217360217,8.85725203308862,seller_N_gaspaid_high,log_sellern_1_rolling_avg_value_last10
"[0,0.00755]",842,23.9720899678838,9.88531665287866,seller_N_gaspaid_high,log_sellern_1_rolling_avg_value_last10
"(1.1,2.32]",839,23.3699209294574,9.29712558144011,seller_N_gaspaid_high,log_sellern_1_rolling_avg_value_last10
"(0.0925,0.382]",841,24.4427502846347,9.90991723103377,seller_N_gaspaid_high,log_sellern_1_rolling_avg_value_last10
"[0.0444,0.404]",842,21.9652800192704,8.34575093397357,seller_N_gaspaid_high,log_buyern_avg_total_gaspaid
"(1.09,1.86]",841,24.1240772855535,10.1135284214742,seller_N_gaspaid_high,log_buyern_avg_total_gaspaid
"(2.91,4.8]",841,26.3490938780548,9.29597281049463,seller_N_gaspaid_high,log_buyern_avg_total_gaspaid
"(1.86,2.91]",841,24.672830119595,10.2146204750105,seller_N_gaspaid_high,log_buyern_avg_total_gaspaid
"(0.404,1.09]",841,22.2148052223515,9.26986723826285,seller_N_gaspaid_high,log_buyern_avg_total_gaspaid
"(3.71,5.06]",840,23.3894334634493,9.0100222069009,seller_N_gaspaid_high,log_sellern_1_avg_total_gaspaid
"(1.8,2.77]",842,24.9493361006683,10.069408051087,seller_N_gaspaid_high,log_sellern_1_avg_total_gaspaid
"(0.917,1.8]",832,24.242166141101,9.59634711160394,seller_N_gaspaid_high,log_sellern_1_avg_total_gaspaid
"[0.149,0.917]",851,22.0650879903279,8.95287168093917,seller_N_gaspaid_high,log_sellern_1_avg_total_gaspaid
"(2.77,3.71]",841,24.7013874342119,10.0800548622965,seller_N_gaspaid_high,log_sellern_1_avg_total_gaspaid
"(0.00469,0.00827]",842,22.7582697356558,9.23040074182437,seller_N_gaspaid_high,log_buyern_avg_gasLimit_cost
"(0.00827,0.0119]",840,22.8281103505367,9.56679680094656,seller_N_gaspaid_high,log_buyern_avg_gasLimit_cost
"(0.0119,0.0182]",841,24.7694468930958,9.83704782995176,seller_N_gaspaid_high,log_buyern_avg_gasLimit_cost
"[0.00188,0.00469]",842,22.1795125966709,8.87122731454195,seller_N_gaspaid_high,log_buyern_avg_gasLimit_cost
"(0.0182,0.0298]",841,26.7905752580664,9.75343744278719,seller_N_gaspaid_high,log_buyern_avg_gasLimit_cost
"(0.0171,0.028]",841,24.6436241121878,9.401285036082,seller_N_gaspaid_high,log_sellern_avg_gasLimit_cost
"(0.0121,0.0171]",841,25.0885988998599,9.84161086089294,seller_N_gaspaid_high,log_sellern_avg_gasLimit_cost
"(0.00462,0.00856]",844,23.5334797695829,9.74681381830944,seller_N_gaspaid_high,log_sellern_avg_gasLimit_cost
"(0.00856,0.0121]",838,25.1650942068892,10.3106073084117,seller_N_gaspaid_high,log_sellern_avg_gasLimit_cost
"[0.00186,0.00462]",842,20.9023736619526,7.91575471872233,seller_N_gaspaid_high,log_sellern_avg_gasLimit_cost
"(0.0133,0.0192]",841,25.4859039869313,9.97209692444946,seller_N_gaspaid_high,log_sellern_1_avg_gasLimit_cost
"(0.00911,0.0133]",840,24.0445358358767,9.64823110117065,seller_N_gaspaid_high,log_sellern_1_avg_gasLimit_cost
"[0.00211,0.00478]",842,22.6606811953383,9.49109395028893,seller_N_gaspaid_high,log_sellern_1_avg_gasLimit_cost
"(0.0192,0.0295]",841,24.0249163115266,9.11428573886129,seller_N_gaspaid_high,log_sellern_1_avg_gasLimit_cost
"(0.00478,0.00911]",842,23.1103331446353,9.56263894677919,seller_N_gaspaid_high,log_sellern_1_avg_gasLimit_cost
"(-0.00464,0]",1041,24.1011866110888,10.2478538163246,seller_N_gaspaid_high,`log_price_change_n-1`
"(0.655,4.4]",841,25.0004026588072,9.57408331511348,seller_N_gaspaid_high,`log_price_change_n-1`
"(0,0.0881]",641,24.08779521164,9.6174850415513,seller_N_gaspaid_high,`log_price_change_n-1`
"(0.0881,0.655]",841,24.2830661901287,9.59771546455789,seller_N_gaspaid_high,`log_price_change_n-1`
"[-4.27,-0.00464]",842,21.8505875922061,8.48194442893254,seller_N_gaspaid_high,`log_price_change_n-1`
"(1.61,4]",806,30.5871270554227,13.691229974671,seller_N_1_gaspaid_high,log_price_1_sale
"(0.405,0.765]",824,32.8097461088054,15.0874217755002,seller_N_1_gaspaid_high,log_price_1_sale
"(0.765,1.61]",872,30.7991390236891,14.1169094871208,seller_N_1_gaspaid_high,log_price_1_sale
"[0.14,0.262]",912,33.4360786540808,15.2551103593505,seller_N_1_gaspaid_high,log_price_1_sale
"(0.262,0.405]",792,34.1505669253884,15.7395479427206,seller_N_1_gaspaid_high,log_price_1_sale
"(5.24,6.21]",841,31.7883091153402,14.9754447443042,seller_N_1_gaspaid_high,log_buyern_total_value
"(7.22,8.44]",857,33.7707919227763,14.8950428965317,seller_N_1_gaspaid_high,log_buyern_total_value
"(8.44,10.1]",825,33.4378740352958,14.5255625548072,seller_N_1_gaspaid_high,log_buyern_total_value
"(6.21,7.22]",841,33.5289842026402,15.7437290374243,seller_N_1_gaspaid_high,log_buyern_total_value
"[3.86,5.24]",842,29.2477419584949,13.6019204591807,seller_N_1_gaspaid_high,log_buyern_total_value
"(0.113,0.501]",841,32.6352311157238,15.0388146356804,seller_N_1_gaspaid_high,log_buyern_rolling_avg_value_last10
"(1.39,3.05]",841,33.8198584986623,15.4784644061876,seller_N_1_gaspaid_high,log_buyern_rolling_avg_value_last10
"(0.501,1.39]",841,31.7944659183605,14.8326640207782,seller_N_1_gaspaid_high,log_buyern_rolling_avg_value_last10
"(0.00722,0.113]",833,31.4890166076305,14.3241821889539,seller_N_1_gaspaid_high,log_buyern_rolling_avg_value_last10
"[0,0.00722]",850,32.0329766226075,14.5041364706666,seller_N_1_gaspaid_high,log_buyern_rolling_avg_value_last10
"(7.93,8.98]",842,29.0317700677375,13.3479515208476,seller_N_1_gaspaid_high,log_sellern_total_value
"(7.07,7.93]",840,32.8201136284978,14.6990882496232,seller_N_1_gaspaid_high,log_sellern_total_value
"(6.11,7.07]",842,37.0042731281686,15.6378866751551,seller_N_1_gaspaid_high,log_sellern_total_value
"[4.65,6.11]",842,37.3377894051069,15.619592673966,seller_N_1_gaspaid_high,log_sellern_total_value
"(8.98,10.5]",840,25.5673746052636,10.8601953000621,seller_N_1_gaspaid_high,log_sellern_total_value
"(1.34,2.51]",840,30.260247187109,13.8321563998372,seller_N_1_gaspaid_high,log_sellern_rolling_avg_value_last10
"[0,0.0184]",842,34.0767566223081,15.3300832638453,seller_N_1_gaspaid_high,log_sellern_rolling_avg_value_last10
"(0.0184,0.131]",842,32.825128091117,14.7537032988274,seller_N_1_gaspaid_high,log_sellern_rolling_avg_value_last10
"(0.131,0.482]",841,33.154650907063,15.3559050074187,seller_N_1_gaspaid_high,log_sellern_rolling_avg_value_last10
"(0.482,1.34]",841,31.4544603896516,14.6914607244799,seller_N_1_gaspaid_high,log_sellern_rolling_avg_value_last10
"(7.68,8.64]",843,29.5938219998236,13.3298422436248,seller_N_1_gaspaid_high,log_sellern_1_total_value
"(5.7,6.69]",841,35.542125628324,15.7718033301408,seller_N_1_gaspaid_high,log_sellern_1_total_value
"(6.69,7.68]",841,35.0560929124753,15.4769031929414,seller_N_1_gaspaid_high,log_sellern_1_total_value
"[4.29,5.7]",842,32.8483856525635,15.126077630879,seller_N_1_gaspaid_high,log_sellern_1_total_value
"(8.64,10.2]",839,28.7332809395596,13.0947887544676,seller_N_1_gaspaid_high,log_sellern_1_total_value
"(0.00755,0.0925]",841,34.9632343289966,15.3598437971924,seller_N_1_gaspaid_high,log_sellern_1_rolling_avg_value_last10
"(0.382,1.1]",843,29.0105579594753,13.7561869041345,seller_N_1_gaspaid_high,log_sellern_1_rolling_avg_value_last10
"[0,0.00755]",842,35.2559606233572,15.0728198153012,seller_N_1_gaspaid_high,log_sellern_1_rolling_avg_value_last10
"(1.1,2.32]",839,29.4496945446539,13.7447336731306,seller_N_1_gaspaid_high,log_sellern_1_rolling_avg_value_last10
"(0.0925,0.382]",841,33.0944877146937,15.1000842458264,seller_N_1_gaspaid_high,log_sellern_1_rolling_avg_value_last10
"[0.0444,0.404]",842,32.4945739807807,15.3852915785049,seller_N_1_gaspaid_high,log_buyern_avg_total_gaspaid
"(1.09,1.86]",841,32.8294125519693,15.0348609106083,seller_N_1_gaspaid_high,log_buyern_avg_total_gaspaid
"(2.91,4.8]",841,31.2913445173829,13.9033290594128,seller_N_1_gaspaid_high,log_buyern_avg_total_gaspaid
"(1.86,2.91]",841,32.4052541549846,14.6523931327059,seller_N_1_gaspaid_high,log_buyern_avg_total_gaspaid
"(0.404,1.09]",841,32.7555891021736,15.2455546650786,seller_N_1_gaspaid_high,log_buyern_avg_total_gaspaid
"(3.38,4.74]",837,28.3765123314114,12.8373808223014,seller_N_1_gaspaid_high,log_sellern_avg_total_gaspaid
"(1.71,2.47]",846,34.1853661346389,15.7358281593992,seller_N_1_gaspaid_high,log_sellern_avg_total_gaspaid
"[0.221,0.984]",847,34.1208822070621,15.0178040094583,seller_N_1_gaspaid_high,log_sellern_avg_total_gaspaid
"(2.47,3.38]",840,32.2692199854693,14.518482597488,seller_N_1_gaspaid_high,log_sellern_avg_total_gaspaid
"(0.984,1.71]",836,32.7844073898814,15.2682924582704,seller_N_1_gaspaid_high,log_sellern_avg_total_gaspaid
"(0.00469,0.00827]",842,31.7265665198123,15.0469985091906,seller_N_1_gaspaid_high,log_buyern_avg_gasLimit_cost
"(0.00827,0.0119]",840,31.786186640548,14.3962011720205,seller_N_1_gaspaid_high,log_buyern_avg_gasLimit_cost
"(0.0119,0.0182]",841,33.08676275823,14.9966102334834,seller_N_1_gaspaid_high,log_buyern_avg_gasLimit_cost
"[0.00188,0.00469]",842,30.9722342349287,14.9445206553283,seller_N_1_gaspaid_high,log_buyern_avg_gasLimit_cost
"(0.0182,0.0298]",841,34.2063051999867,14.7039757235674,seller_N_1_gaspaid_high,log_buyern_avg_gasLimit_cost
"(0.0171,0.028]",841,30.5416426660593,13.3255878614029,seller_N_1_gaspaid_high,log_sellern_avg_gasLimit_cost
"(0.0121,0.0171]",841,34.7552191932436,15.2596052034056,seller_N_1_gaspaid_high,log_sellern_avg_gasLimit_cost
"(0.00462,0.00856]",844,32.9788409533349,15.0431668188481,seller_N_1_gaspaid_high,log_sellern_avg_gasLimit_cost
"(0.00856,0.0121]",838,37.2281350190082,15.9220427712104,seller_N_1_gaspaid_high,log_sellern_avg_gasLimit_cost
"[0.00186,0.00462]",842,26.2948663090205,12.0305431360979,seller_N_1_gaspaid_high,log_sellern_avg_gasLimit_cost
"(0.0133,0.0192]",841,33.3249749390914,14.8994284641644,seller_N_1_gaspaid_high,log_sellern_1_avg_gasLimit_cost
"(0.00911,0.0133]",840,33.6116692622665,15.2223361698912,seller_N_1_gaspaid_high,log_sellern_1_avg_gasLimit_cost
"[0.00211,0.00478]",842,32.2007313719199,14.9929493777097,seller_N_1_gaspaid_high,log_sellern_1_avg_gasLimit_cost
"(0.0192,0.0295]",841,30.6930021308623,14.4440207754288,seller_N_1_gaspaid_high,log_sellern_1_avg_gasLimit_cost
"(0.00478,0.00911]",842,31.9481240559632,14.565278794356,seller_N_1_gaspaid_high,log_sellern_1_avg_gasLimit_cost
"(-0.00464,0]",1041,33.8683602671671,15.2835684394827,seller_N_1_gaspaid_high,`log_price_change_n-1`
"(0.655,4.4]",841,34.0969042980496,14.5186188219474,seller_N_1_gaspaid_high,`log_price_change_n-1`
"(0,0.0881]",641,31.9874071844965,15.0973781701642,seller_N_1_gaspaid_high,`log_price_change_n-1`
"(0.0881,0.655]",841,33.8583580940659,15.152744010507,seller_N_1_gaspaid_high,`log_price_change_n-1`
"[-4.27,-0.00464]",842,27.5237416285751,13.0344526972236,seller_N_1_gaspaid_high,`log_price_change_n-1`
"(1.61,4]",806,21.2168737328903,6.8936984695569,buyer_N_gaslimit_cost_high,log_price_1_sale
"(0.405,0.765]",824,20.4344304689686,6.75941328334302,buyer_N_gaslimit_cost_high,log_price_1_sale
"(0.765,1.61]",872,20.4846961397823,6.55458215950225,buyer_N_gaslimit_cost_high,log_price_1_sale
"[0.14,0.262]",912,19.7970867206946,6.16876481355689,buyer_N_gaslimit_cost_high,log_price_1_sale
"(0.262,0.405]",792,20.2964724128377,6.48969697616982,buyer_N_gaslimit_cost_high,log_price_1_sale
"(5.24,6.21]",841,17.9457562309602,4.87169032734757,buyer_N_gaslimit_cost_high,log_buyern_total_value
"(7.22,8.44]",857,21.4836122775845,6.24454278644354,buyer_N_gaslimit_cost_high,log_buyern_total_value
"(8.44,10.1]",825,26.824548145551,6.51709004163868,buyer_N_gaslimit_cost_high,log_buyern_total_value
"(6.21,7.22]",841,19.3747983662956,5.36446715541678,buyer_N_gaslimit_cost_high,log_buyern_total_value
"[3.86,5.24]",842,16.6304998230513,4.45450894100499,buyer_N_gaslimit_cost_high,log_buyern_total_value
"(0.113,0.501]",841,20.2893723354591,6.64310007891304,buyer_N_gaslimit_cost_high,log_buyern_rolling_avg_value_last10
"(1.39,3.05]",841,21.763078929656,6.98122696079511,buyer_N_gaslimit_cost_high,log_buyern_rolling_avg_value_last10
"(0.501,1.39]",841,20.3485505164377,6.18750515276013,buyer_N_gaslimit_cost_high,log_buyern_rolling_avg_value_last10
"(0.00722,0.113]",833,18.8266032610154,5.90346535160539,buyer_N_gaslimit_cost_high,log_buyern_rolling_avg_value_last10
"[0,0.00722]",850,20.9051437583047,6.78856539136773,buyer_N_gaslimit_cost_high,log_buyern_rolling_avg_value_last10
"(7.93,8.98]",842,20.3081540412865,6.49198292998314,buyer_N_gaslimit_cost_high,log_sellern_total_value
"(7.07,7.93]",840,20.7992134103164,6.89430435625581,buyer_N_gaslimit_cost_high,log_sellern_total_value
"(6.11,7.07]",842,21.2890392642154,6.8906571384836,buyer_N_gaslimit_cost_high,log_sellern_total_value
"[4.65,6.11]",842,20.3093766591559,6.36564099220222,buyer_N_gaslimit_cost_high,log_sellern_total_value
"(8.98,10.5]",840,19.4458381361465,6.1013562414538,buyer_N_gaslimit_cost_high,log_sellern_total_value
"(1.34,2.51]",840,20.5218912850133,6.58074885218247,buyer_N_gaslimit_cost_high,log_sellern_rolling_avg_value_last10
"[0,0.0184]",842,20.4443298212927,6.21022732214551,buyer_N_gaslimit_cost_high,log_sellern_rolling_avg_value_last10
"(0.0184,0.131]",842,19.6529592431944,6.27616127901299,buyer_N_gaslimit_cost_high,log_sellern_rolling_avg_value_last10
"(0.131,0.482]",841,20.5579432598256,6.73097204126222,buyer_N_gaslimit_cost_high,log_sellern_rolling_avg_value_last10
"(0.482,1.34]",841,20.9769784257409,7.02097143819459,buyer_N_gaslimit_cost_high,log_sellern_rolling_avg_value_last10
"(7.68,8.64]",843,20.5698780674888,6.64727657441791,buyer_N_gaslimit_cost_high,log_sellern_1_total_value
"(5.7,6.69]",841,20.3196324736199,6.55998851265069,buyer_N_gaslimit_cost_high,log_sellern_1_total_value
"(6.69,7.68]",841,21.0168687523898,6.75345049506085,buyer_N_gaslimit_cost_high,log_sellern_1_total_value
"[4.29,5.7]",842,19.5873125056538,6.25222215786471,buyer_N_gaslimit_cost_high,log_sellern_1_total_value
"(8.64,10.2]",839,20.660611844509,6.61257402064271,buyer_N_gaslimit_cost_high,log_sellern_1_total_value
"(0.00755,0.0925]",841,20.6040471701092,6.83283893762017,buyer_N_gaslimit_cost_high,log_sellern_1_rolling_avg_value_last10
"(0.382,1.1]",843,20.2248028252109,6.20629012537351,buyer_N_gaslimit_cost_high,log_sellern_1_rolling_avg_value_last10
"[0,0.00755]",842,20.3667963330465,6.43056143752612,buyer_N_gaslimit_cost_high,log_sellern_1_rolling_avg_value_last10
"(1.1,2.32]",839,20.1770930175911,6.60187620135831,buyer_N_gaslimit_cost_high,log_sellern_1_rolling_avg_value_last10
"(0.0925,0.382]",841,20.780308208528,6.81111947914182,buyer_N_gaslimit_cost_high,log_sellern_1_rolling_avg_value_last10
"[0.0444,0.404]",842,18.6537186225979,5.29621556451815,buyer_N_gaslimit_cost_high,log_buyern_avg_total_gaspaid
"(1.09,1.86]",841,20.0899897611565,6.61541298372738,buyer_N_gaslimit_cost_high,log_buyern_avg_total_gaspaid
"(2.91,4.8]",841,23.3385111291362,6.84585963081495,buyer_N_gaslimit_cost_high,log_buyern_avg_total_gaspaid
"(1.86,2.91]",841,20.749287294964,7.06656579471184,buyer_N_gaslimit_cost_high,log_buyern_avg_total_gaspaid
"(0.404,1.09]",841,19.3236911596224,5.9253654506013,buyer_N_gaslimit_cost_high,log_buyern_avg_total_gaspaid
"(3.38,4.74]",837,20.4196362642816,6.2137389748587,buyer_N_gaslimit_cost_high,log_sellern_avg_total_gaspaid
"(1.71,2.47]",846,20.5463208433404,6.53639702389472,buyer_N_gaslimit_cost_high,log_sellern_avg_total_gaspaid
"[0.221,0.984]",847,20.5166371626721,6.60558592734662,buyer_N_gaslimit_cost_high,log_sellern_avg_total_gaspaid
"(2.47,3.38]",840,20.4490886374187,6.59074293099325,buyer_N_gaslimit_cost_high,log_sellern_avg_total_gaspaid
"(0.984,1.71]",836,20.218811112902,6.95118088558049,buyer_N_gaslimit_cost_high,log_sellern_avg_total_gaspaid
"(3.71,5.06]",840,19.7671572569156,6.05879207204844,buyer_N_gaslimit_cost_high,log_sellern_1_avg_total_gaspaid
"(1.8,2.77]",842,21.0002060394477,6.82604430398947,buyer_N_gaslimit_cost_high,log_sellern_1_avg_total_gaspaid
"(0.917,1.8]",832,20.9559673662985,6.73792286336344,buyer_N_gaslimit_cost_high,log_sellern_1_avg_total_gaspaid
"[0.149,0.917]",851,19.5736360020879,6.3937027415422,buyer_N_gaslimit_cost_high,log_sellern_1_avg_total_gaspaid
"(2.77,3.71]",841,20.8704643777759,6.72778566367704,buyer_N_gaslimit_cost_high,log_sellern_1_avg_total_gaspaid
"(0.0171,0.028]",841,21.2031865857771,6.3718185735271,buyer_N_gaslimit_cost_high,log_sellern_avg_gasLimit_cost
"(0.0121,0.0171]",841,21.3261757475759,6.56849645426166,buyer_N_gaslimit_cost_high,log_sellern_avg_gasLimit_cost
"(0.00462,0.00856]",844,20.2795635914392,6.63783478764495,buyer_N_gaslimit_cost_high,log_sellern_avg_gasLimit_cost
"(0.00856,0.0121]",838,21.366838298897,7.11055643686874,buyer_N_gaslimit_cost_high,log_sellern_avg_gasLimit_cost
"[0.00186,0.00462]",842,17.9841084575661,5.49164202434185,buyer_N_gaslimit_cost_high,log_sellern_avg_gasLimit_cost
"(0.0133,0.0192]",841,21.4128134593269,6.82180759200663,buyer_N_gaslimit_cost_high,log_sellern_1_avg_gasLimit_cost
"(0.00911,0.0133]",840,20.6133495944525,6.59962728324849,buyer_N_gaslimit_cost_high,log_sellern_1_avg_gasLimit_cost
"[0.00211,0.00478]",842,19.780006588168,6.43490963471465,buyer_N_gaslimit_cost_high,log_sellern_1_avg_gasLimit_cost
"(0.0192,0.0295]",841,20.147851741479,6.1002569038763,buyer_N_gaslimit_cost_high,log_sellern_1_avg_gasLimit_cost
"(0.00478,0.00911]",842,20.2003284665266,6.81993776895042,buyer_N_gaslimit_cost_high,log_sellern_1_avg_gasLimit_cost
"(-0.00464,0]",1041,20.3655418384434,6.67860281532554,buyer_N_gaslimit_cost_high,`log_price_change_n-1`
"(0.655,4.4]",841,21.6260901550894,6.75100825945858,buyer_N_gaslimit_cost_high,`log_price_change_n-1`
"(0,0.0881]",641,21.0159067566233,6.8614073579677,buyer_N_gaslimit_cost_high,`log_price_change_n-1`
"(0.0881,0.655]",841,20.7231659482011,6.40024345489145,buyer_N_gaslimit_cost_high,`log_price_change_n-1`
"[-4.27,-0.00464]",842,18.5792464864469,5.82602545326903,buyer_N_gaslimit_cost_high,`log_price_change_n-1`
"(1.61,4]",806,7.29435456733249,2.73365126684408,seller_N_gaslimit_cost_high,log_price_1_sale
"(0.405,0.765]",824,6.89708241888849,2.84135413327748,seller_N_gaslimit_cost_high,log_price_1_sale
"(0.765,1.61]",872,7.19207177555166,2.71085069789358,seller_N_gaslimit_cost_high,log_price_1_sale
"[0.14,0.262]",912,7.34256002015032,2.63403064924038,seller_N_gaslimit_cost_high,log_price_1_sale
"(0.262,0.405]",792,7.22133787500048,2.72822643882784,seller_N_gaslimit_cost_high,log_price_1_sale
"(5.24,6.21]",841,7.13928519869344,2.62081060871428,seller_N_gaslimit_cost_high,log_buyern_total_value
"(7.22,8.44]",857,7.01599380175781,2.86165039156419,seller_N_gaslimit_cost_high,log_buyern_total_value
"(8.44,10.1]",825,6.9666191035144,2.52552116191396,seller_N_gaslimit_cost_high,log_buyern_total_value
"(6.21,7.22]",841,7.07902488724286,2.76088925231961,seller_N_gaslimit_cost_high,log_buyern_total_value
"[3.86,5.24]",842,7.75757765714297,2.79744876971151,seller_N_gaslimit_cost_high,log_buyern_total_value
"(0.113,0.501]",841,6.89569970147145,2.78038791574719,seller_N_gaslimit_cost_high,log_buyern_rolling_avg_value_last10
"(1.39,3.05]",841,7.65528702815408,2.70212563471452,seller_N_gaslimit_cost_high,log_buyern_rolling_avg_value_last10
"(0.501,1.39]",841,7.38442571995951,2.80049270103095,seller_N_gaslimit_cost_high,log_buyern_rolling_avg_value_last10
"(0.00722,0.113]",833,6.93726985064684,2.73683623739397,seller_N_gaslimit_cost_high,log_buyern_rolling_avg_value_last10
"[0,0.00722]",850,7.08613995576799,2.56242980751105,seller_N_gaslimit_cost_high,log_buyern_rolling_avg_value_last10
"(7.93,8.98]",842,6.08168353579793,2.01197627861459,seller_N_gaslimit_cost_high,log_sellern_total_value
"(7.07,7.93]",840,6.42871074760536,2.29643896449012,seller_N_gaslimit_cost_high,log_sellern_total_value
